TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
kZVVMCf5BHZI2VyzHQ2Y,2/20/25,11:58:44,WLAX8,NA,Countermovement Jump,,,585.561,0.2427,130.2542,-0.2249,5340.7407,-5812.558,1307,223.2048,1015.1407,173.3621,1307,223.2048,1171.7937,200.1147,1400,239.087,0.32,47.1976,0.135,19.9115,0.223,32.8909,0.436,0.678,57.6298,131.3699,398.6305,188.9997,2.2795,-0.6402,-0.9748,1.3552,2.1822,2.3183,-584.9477,-9.7997,-793.3812,-13.2916,1433.6486,24.0182,44.5407,2658.6453,-2.6779,636,671,-6.5862,474.1407,541,-1.5714,689,711,-3.1388,567.5067,604.287,6.7961,2851.8519,2488.8889,-12.4208,-6.0815,850,0.2215,0.7938,0.279,-4450.4207,1840,735.2765,314.2286,-3.8043,885,955,-10.5863,328.7188,406.5576,19.1463,0.6431,0.358,136.6805,2.2898,0.9655,261.95,4.3885,2.2009
f9xsKcjy627d6kRYrZ88,2/20/25,11:58:32,WLAX8,NA,Countermovement Jump,,,585.926,0.2121,121.8491,-0.1684,5216.4179,-7636.6998,1286,219.4816,933.1493,159.2606,1286,219.4816,1202.5657,205.2419,1549,264.3679,0.27,44.8505,0.134,22.2591,0.198,32.8904,0.42,0.602,46.1754,122.7237,363.4265,168.8991,2.6578,-0.5275,-0.7784,1.2807,2.0401,2.184,-444.0833,-7.4352,-553.4275,-9.2659,1381.014,23.1219,44.8998,2681.7496,-8.2426,590,696,-6.2027,437.6343,495.5149,-4.8418,737,812,-8.5121,550.101,652.4646,-16.166,2186.5672,3029.8507,-11.6316,-15.6784,1000,0.2186,0.828,0.264,-4499.7373,1674,708.515,285.7016,-21.2664,659,1015,-10.4815,317.126,391.389,18.9825,0.6977,0.3524,124.6895,2.0876,0.7731,238.737,3.9971,2.0547
S5qpmD4IhpVf72p82v1L,2/13/25,12:04:27,WLAX8,NA,Countermovement Jump,,,580.159,0.2656,135.0069,-0.2034,5091.5493,-6410.52,1304,224.766,950.7676,163.8805,1304,224.766,1243.1324,214.2744,1515,261.1353,0.301,46.5224,0.142,21.9474,0.204,31.5301,0.461,0.647,52.2624,135.8841,388.8815,188.1465,2.6,-0.5933,-0.8891,1.3829,2.2829,2.3923,-508.809,-8.6035,-646.8512,-10.9377,1560.856,26.3928,48.7577,2883.51,-5.9816,613,691,-4.2005,455.4155,495.3521,-3.8944,728,787,-6.5556,580.8186,662.3137,-7.3306,2359.1549,2732.3944,-8.0462,-12.3002,750,0.2531,1.0122,0.25,-5176.5771,1928,760.456,332.3227,-11.2033,856,1072,-10.8076,339.1347,421.3213,19.5066,0.7125,0.4105,134.645,2.2767,0.8837,254.2365,4.2989,2.2977
zeDRbeGNEmT7oilhd6S5,2/13/25,12:04:20,WLAX8,NA,Countermovement Jump,,,580.281,0.2189,122.5875,-0.1877,4923.0769,-6500.3825,1220,210.243,974.9923,168.0207,1219,210.0706,1155.7991,199.1792,1474,254.0149,0.306,47.0769,0.13,20,0.214,32.9231,0.416,0.65,50.989,123.7579,374.3635,174.7468,2.4271,-0.5574,-0.8724,1.263,2.0724,2.2141,-496.6125,-8.3955,-670.2016,-11.3302,1329.1838,22.4707,44.2461,2617.2453,-6.4807,570,649,-2.9405,473.1615,501.8308,-8.5482,674,800,-11.7356,510.0794,645.7196,-6.875,2292.3077,2630.7692,-5.6965,-20.9782,880,0.2035,0.8811,0.231,-6975.816,1675,717.0773,288.6533,-33.9701,553,1122,-8.5546,327.867,389.2102,15.7794,0.64,0.3368,126.4255,2.1373,0.862,247.938,4.1915,2.0922
40QZB308OCGMvUdqmii2,2/6/25,12:54:11,WLAX8,NA,Countermovement Jump,,,582.035,0.2379,128.1888,-0.2148,4308.7248,-5706.4065,1226,210.6403,933.1342,160.3227,1223,210.1248,1158.5964,199.0596,1389,238.6454,0.333,47.234,0.149,21.1348,0.223,31.6312,0.441,0.705,51.9908,129.1677,397.6755,181.1585,2.4844,-0.5784,-0.8835,1.3476,2.1606,2.2939,-492.0523,-8.2934,-670.8875,-11.3076,1408.0276,23.7318,43.0377,2553.4621,-13.982,526,697,-17.1789,386.4161,546.7181,-6.5515,649,740,-11.635,511.8969,646.6996,-10.9034,1919.4631,2389.2617,-29.3402,-20.8511,880,0.2368,0.9907,0.239,-5756.6119,1963,730.4614,337.2649,-21.8543,767,1196,-8.0482,335.8364,394.625,14.8935,0.6255,0.3375,138.714,2.338,0.8763,258.9615,4.3647,2.1771
fQlhQLT4tVWE5BJZ7oUY,2/6/25,12:54:03,WLAX8,NA,Countermovement Jump,,,584.155,0.2362,128.1902,-0.2015,4717.3913,-6133.5402,1236,211.5877,964.7826,165.1587,1236,211.5877,1191.7393,204.0108,1450,248.2218,0.3,46.225,0.138,21.2635,0.211,32.5116,0.436,0.649,52.1981,128.8038,384.872,181.0019,2.4676,-0.5577,-0.8775,1.3332,2.1528,2.2784,-491.9041,-8.2608,-683.0782,-11.4713,1435.6172,24.109,44.3119,2638.6343,-10.356,554,682,-10.5047,431.7174,533.0652,-8,667,783,-11.4449,527.673,664.0664,-9.063,2144.9275,2572.4638,-19.0197,-20.5285,780,0.2273,0.9391,0.242,-5501.4098,1865,746.4256,319.2646,-3.5925,899,966,-6.0535,350.6205,395.8051,11.4269,0.6718,0.364,132.8115,2.2304,0.8766,252.0605,4.233,2.1631
2MKFrexKYs6PBloMcbrX,2/25/25,15:57:37,WLAX32,NA,Countermovement Jump,,,693.887,0.2401,153.5287,-0.2871,4276.8362,-5063.623,1454,209.5442,1221.5254,176.041,1461,210.553,1189.2226,171.3856,1453,209.4001,0.28,36.5059,0.177,23.0769,0.31,40.4172,0.442,0.767,93.0075,154.262,585.1925,247.2695,1.6586,-0.8077,-1.3159,1.3451,2.1705,2.3064,-906.4524,-12.8152,-1253.4907,-17.7215,1473.2073,20.8278,36.5772,2587.2001,-7.3238,677,784,-7.8905,562.5706,658.9548,-7.2264,674,779,-4.5741,567.4129,621.8097,-13.0779,1858.7571,2418.0791,-14.6108,-8.7673,N/A,0.2372,1.3553,0.175,-15174.7163,3707,852.7651,534.2368,4.5589,1938,1769,8.5605,462.8831,389.8821,N/A,0.5763,0.3131,215.8255,3.0513,1.3149,369.367,5.222,2.1809
cQUZL2ckBVof7W0HrCnr,2/25/25,15:57:31,WLAX32,NA,Countermovement Jump,,,695.324,0.2253,149.0254,-0.2652,4377.7778,-5585.3245,1481,212.9942,1133.9056,163.0759,1481,212.9942,1222.1514,175.7672,1489,214.1448,0.33,41.5617,0.18,22.67,0.284,35.7683,0.439,0.794,78.5482,150.345,551.5235,228.8932,1.914,-0.7521,-1.1174,1.3589,2.1025,2.2561,-768.7743,-10.8463,-997.1404,-14.0682,1499.0228,21.149,35.8137,2538.446,-8.0351,681,800,-7.484,524.5222,609.3833,-7.0517,692,797,-4.5876,583.0423,639.1092,-11.4213,1938.8889,2438.8889,-13.9114,-8.7904,N/A,0.2458,1.1541,0.213,-8939.9333,2974,856.3448,427.7143,-9.1459,1351,1623,-8.659,391.0969,465.2479,N/A,0.5529,0.2838,203.7065,2.874,1.1082,347.817,4.9072,2.1211
v1T9uugHzMvd7tYiKhf5,2/20/25,15:50:35,WLAX32,NA,Countermovement Jump,,,699.276,0.2312,151.8108,-0.2966,4482.7586,-4992.4734,1481,211.7905,1226.1322,175.3431,1493,213.5065,1186.7404,169.7099,1480,211.6475,0.286,37.0466,0.174,22.5389,0.312,40.4145,0.449,0.772,91.2805,152.8129,583.9415,244.0934,1.6741,-0.813,-1.2852,1.3365,2.1297,2.2647,-906.8749,-12.7224,-1256.8718,-17.6324,1455.0052,20.412,35.2553,2513.0701,-4.6216,712,781,-6.5682,572.7989,653.3333,-4.0541,710,770,-3.1537,574.6571,612.0833,-3.3333,2166.6667,2316.092,-12.336,-6.1268,1580,0.2623,0.9934,0.264,-5640.9443,2839,802.0639,405.9913,4.5439,1484,1355,7.9274,432.8234,369.2405,14.6838,0.5816,0.2995,212.9545,2.9875,1.2806,370.987,5.2045,2.1438
0tUBja6usRATYDndON9S,2/20/25,15:50:29,WLAX32,NA,Countermovement Jump,,,699.304,0.2333,152.5053,-0.2823,4892.8571,-5385.1275,1520,217.359,1272.881,182.0211,1529,218.646,1225.1276,175.1924,1520,217.359,0.276,37.6022,0.168,22.8883,0.29,39.5095,0.449,0.734,95.9424,153.2363,569.46,249.1788,1.5972,-0.8355,-1.3468,1.3654,2.1394,2.2835,-969.0874,-13.5946,-1342.1526,-18.828,1519.8731,21.3211,36.5401,2604.7556,-5.1668,725,804,-9.8988,573.4405,699.4405,-5.7895,716,804,-5.3205,579.9724,645.1552,-9.7324,2208.3333,2684.5238,-18.0159,-10.0987,N/A,0.2597,1.2486,0.208,-8052.6051,2586,819.9385,369.7963,-15.3906,1094,1492,12.9479,463.0516,356.8869,N/A,0.6117,0.3178,213.4255,2.994,1.3459,356.0345,4.9945,2.1496
Fxc7mmTr3FN8adoX5R12,2/13/25,18:46:33,WLAX32,NA,Countermovement Jump,,,697.131,0.2289,150.5945,-0.2905,4106.9519,-5059.3751,1470,210.8642,1166.5722,167.339,1471,211.0077,1206.0405,173.0006,1470,210.8642,0.288,37.3541,0.187,24.2542,0.296,38.3917,0.443,0.771,87.396,151.3567,575.467,238.7527,1.7318,-0.7794,-1.2311,1.3527,2.1192,2.2635,-831.3211,-11.6983,-1128.6663,-15.8825,1484.531,20.8903,35.7332,2539.3215,-7.9538,677,794,-11.742,514.7968,651.7754,-7.7551,678,792,-3.9632,579.1216,626.9189,-1.5625,2021.3904,2085.5615,-21.0466,-7.6469,N/A,0.2505,0.9748,0.257,-6049.9981,2435,835.4174,349.2887,11.4579,1357,1078,1.2489,422.9253,412.4921,N/A,0.5746,0.2969,217.7595,3.0643,1.2298,357.7075,5.0336,2.1299
m6sNL37rKxpXC7CbmkDo,2/13/25,18:46:27,WLAX32,NA,Countermovement Jump,,,696.936,0.2331,151.933,-0.2686,4595.6284,-5728.7375,1539,220.8237,1138.3443,163.3356,1545,221.6846,1249.9638,179.3513,1539,220.8237,0.301,39.6053,0.183,24.0789,0.276,36.3158,0.441,0.76,80.3532,153.3882,553.635,233.7414,1.9089,-0.7945,-1.1421,1.3694,2.1386,2.2821,-806.9212,-11.3581,-1036.3465,-14.5875,1545.6647,21.7566,36.9944,2628.2061,-10.8091,689,856,-10.183,511.2131,627.1311,-10.8512,686,853,-6.4518,584.6594,665.3043,-25.0892,1721.3115,2874.3169,-18.4345,-12.1383,N/A,0.2422,1.2614,0.192,-11042.1962,2866,829.7609,411.2286,-3.6288,1381,1485,-9.977,373.4877,456.2732,N/A,0.5803,0.3067,207.8925,2.9263,1.131,345.7425,4.8666,2.1591
UsozKBA1fEnpKVTFLUaV,2/6/25,16:00:39,WLAX32,NA,Countermovement Jump,,,695.425,0.2361,152.5666,-0.3284,3331.6583,-4132.4082,1357,195.1325,1146.9598,164.9293,1358,195.2763,1144.9324,164.6378,1364,196.1391,0.306,36.213,0.199,23.5503,0.34,40.2367,0.447,0.845,89.5224,153.498,617.8545,243.0204,1.7146,-0.7847,-1.2665,1.301,2.1522,2.285,-831.4025,-11.7282,-1195.3229,-16.8618,1389.7902,19.605,35.8249,2539.6052,-10.7511,606,752,-9.2063,520.6834,626.2764,-10.1173,613,751,-5.3358,541.9206,603.0118,-20.6637,1321.608,2010.0503,-16.833,-10.1527,850,0.2521,1.0959,0.23,-7579.3753,2489,881.4071,357.9106,4.9417,1306,1183,7.2392,472.6071,408.8,13.4999,0.529,0.2794,227.912,3.215,1.2628,389.9425,5.5007,2.1653
7tf3I462RkfSERYVyqTM,2/6/25,16:00:32,WLAX32,NA,Countermovement Jump,,,696.466,0.2327,151.7121,-0.2812,3698.9247,-4932.6868,1387,199.1483,1116.0215,160.2406,1384,198.7175,1205.0502,173.0235,1395,200.2969,0.347,41.7067,0.186,22.3558,0.299,35.9375,0.439,0.832,77.6898,152.7442,568.22,230.434,1.9661,-0.7028,-1.0994,1.3226,2.1369,2.2779,-720.1827,-10.1441,-989.6987,-13.9403,1465.6824,20.6447,36.2724,2575.1786,-4.4798,661,723,-10.4827,499.5161,616.5054,-4.086,669,726,-4.4645,575.6254,629.4247,4.3605,1930.1075,1768.8172,-19.0157,-8.5485,780,0.2381,1.215,0.196,-11306.9691,2759,891.4077,396.1428,9.2425,1507,1252,2.1317,455.2051,436.2026,4.1713,0.5276,0.2797,207.2325,2.919,1.0943,360.9875,5.0847,2.1515
H4D6TuhxGeW7E8xL9xaX,2/25/25,15:57:54,WLAX43, ,Countermovement Jump,,,655.366,0.2597,150.788,-0.1745,11156.8627,-10299.9889,1797,274.1979,1318.1569,201.1329,1794,273.7402,1479.663,225.7766,1884,287.473,0.242,45.8333,0.102,19.3182,0.184,34.8485,0.486,0.528,67.0297,152.5432,407.0075,219.5728,2.2758,-0.6693,-1.0204,1.4669,2.2571,2.3499,-779.6397,-11.6702,-1060.6481,-15.8766,1890.095,28.2923,45.2496,3022.939,4.4593,937,857,7.7976,710.4706,607.6863,0.9554,951,933,-1.0101,732.3587,747.3043,0.1757,5588.2353,5568.6275,14.5221,-1.9574,N/A,0.3193,1.5967,0.2,-6231.028,3238,854.2595,494.0751,-13.9592,1393,1845,-21.8857,333.6493,520.6102,N/A,0.9205,0.4918,133.877,2.004,1.0033,273.1305,4.0884,2.2834
NetMSlFa16nLnnjHkcZI,2/25/25,15:57:49,WLAX43, ,Countermovement Jump,,,656.508,0.2442,146.4998,-0.1619,11925.9259,-11980.2559,1940,295.5029,1264.8333,192.6608,1940,295.5029,1523.4852,232.0589,2052,312.5628,0.261,48.513,0.108,20.0743,0.169,31.4126,0.468,0.538,65.0501,147.4721,394.375,212.5223,2.2671,-0.6606,-0.9773,1.4806,2.1891,2.2959,-729.5843,-10.902,-914.3867,-13.6634,1925.0391,28.7653,46.0282,3080.3171,1.4433,984,956,6.4801,673.3981,591.4352,0,1026,1026,0.1107,762.5858,760.8994,-8.0745,5481.4815,6444.4444,12.2935,0.225,N/A,0.2922,1.8612,0.157,-9034.1623,3185,906.2536,485.1426,3.1083,1642,1543,11.039,503.1474,403.1062,N/A,0.8699,0.454,135.953,2.0315,0.972,258.422,3.8615,2.2036
nVVXDi89oLGsJA5tHlFJ,2/20/25,15:52:02,WLAX43, ,Countermovement Jump,,,652.606,0.2361,143.1931,-0.1603,7658.1197,-9699.8388,1555,238.2755,1106.8034,169.5975,1546,236.8964,1438.8579,220.4788,1855,284.245,0.228,43.1818,0.117,22.1591,0.183,34.6591,0.453,0.528,52.6906,144.6411,393.1135,197.3317,2.7451,-0.5293,-0.8044,1.3966,2.1525,2.2579,-529.3633,-7.9574,-714.619,-10.7422,1757.3326,26.4163,43.8423,2916.5897,6.5977,824,722,5.9539,586.3504,520.453,-2.5337,904,951,-3.3348,695.4372,743.4208,1.5625,3888.8889,3769.2308,11.2666,-6.3819,N/A,0.2653,1.5792,0.168,-10158.4953,2859,739.7902,438.0898,-19.9021,1145,1714,-29.0696,262.3682,477.422,N/A,0.858,0.4472,129.0455,1.9398,0.792,264.068,3.9695,2.1743
pqjp41NSKdtKW9FBvy5P,2/20/25,15:51:52,WLAX43, ,Countermovement Jump,,,653.297,0.2508,147.737,-0.1985,8956.8966,-8524.8456,1692,258.994,1252.4741,191.7159,1690,258.6879,1393.705,213.3341,1717,262.8207,0.249,44.0708,0.116,20.531,0.2,35.3982,0.463,0.565,68.982,148.9046,424.3285,217.8866,2.1586,-0.6963,-1.0441,1.4265,2.2184,2.3154,-767.8391,-11.53,-1046.4506,-15.7137,1754.7721,26.3499,42.1722,2808.4599,2.2485,864,826,4.8132,656.3793,596.0948,1.922,875,842,1.0221,703.975,689.73,3.5611,4637.931,4318.9655,9.1915,2.0316,580,0.2735,1.7645,0.155,-10842.2054,3791,917.75,580.2874,-6.7265,1768,2023,0.2083,459.831,457.919,0.437,0.8195,0.444,144.7645,2.1738,1.0358,279.564,4.198,2.236
gUa0NrWFgE5UIrHQD10a,2/25/25,15:58:10,WLAX19,NA,Countermovement Jump,,,629.148,0.2929,153.7433,-0.2338,6518.2482,-6496.3226,1519,241.4376,1183.7518,188.1516,1519,241.4376,1314.9152,208.9993,1520,241.5966,0.282,43.8569,0.137,21.3064,0.224,34.8367,0.483,0.643,75.5277,154.3543,457.0045,229.8821,2.0437,-0.7452,-1.1779,1.4743,2.3972,2.5049,-793.5719,-12.3738,-1083.1639,-16.8892,1753.4919,27.3413,47.2543,3030.5739,10.7307,841,678,11.5049,659.9708,523.781,10.5263,840,680,8.0977,710.6964,604.2188,10.8623,3613.1387,2905.1095,20.6388,14.9934,N/A,0.2772,1.8606,0.149,-16236.0027,3068,763.808,487.6436,-15.7106,1293,1775,-38.3273,235.5306,528.2774,N/A,0.7512,0.4555,161.721,2.5216,1.1777,295.2835,4.6042,2.4068
QX34zksT4KnebMFvCIWA,2/25/25,15:58:04,WLAX19,NA,Countermovement Jump,,,629.27,0.2768,149.4839,-0.2491,5993.007,-5969.8541,1487,236.3056,1137.7622,180.8067,1488,236.4645,1312.5388,208.5812,1527,242.6621,0.253,41.1382,0.143,23.252,0.219,35.6098,0.481,0.615,72.2824,150.3609,450.439,222.6433,2.0802,-0.7273,-1.1312,1.4348,2.3304,2.4415,-744.6856,-11.6093,-1014.6004,-15.8171,1701.4615,26.5249,46.1697,2961.592,22.8495,914,574,27.7664,726.8392,410.9231,11.7223,853,674,11.2529,730.1187,582.4201,13.1855,3391.6084,2601.3986,43.5104,20.2795,N/A,0.2885,1.9235,0.15,-9537.7097,3053,807.5795,485.1654,-20.7337,1210,1843,-17.2142,334.2807,473.2988,N/A,0.7821,0.4501,162.268,2.5297,1.1268,288.171,4.4924,2.344
YsV0bFxMJByn17nQc1Cs,2/20/25,15:53:24,WLAX19,NA,Countermovement Jump,,,627.341,0.2624,145.0866,-0.2214,4201.2579,-5841.4072,1293,206.108,1016.3585,162.0105,1293,206.108,1253.3966,199.7951,1474,234.9599,0.321,45.0843,0.159,22.3315,0.232,32.5843,0.467,0.712,61.5173,145.8774,452.685,207.3947,2.3713,-0.63,-0.965,1.3732,2.2688,2.3893,-582.458,-9.1081,-775.3996,-12.1253,1573.8856,24.6115,44.4497,2842.5182,19.2575,771,522,15.0859,584.8428,431.5157,8.5482,800,674,11.3292,697.6983,555.6983,27.8443,2685.5346,1515.7233,26.1768,20.3758,760,0.2699,1.7872,0.151,-15210.7639,2999,820.1776,478.0494,-4.9016,1426,1573,-2.5943,399.45,420.7276,5.0614,0.6559,0.3685,161.2645,2.5218,0.962,291.4205,4.5571,2.2811
lkcQzoMBJU8ksJHFkiEa,2/20/25,15:53:14,WLAX19,NA,Countermovement Jump,,,626.526,0.2557,143.0604,-0.2044,4743.0556,-6449.3897,1318,210.3664,1083.5556,172.9466,1313,209.5683,1276.1312,203.6837,1538,245.4806,0.308,45.7652,0.144,21.3967,0.221,32.838,0.459,0.673,65.4643,144.2068,438.353,209.671,2.2028,-0.6228,-1.0335,1.3931,2.24,2.3775,-627.0582,-9.8183,-908.6577,-14.2276,1600.9463,25.0672,45.1912,2886.1828,21.706,799,514,21.5597,658.5833,424.9722,11.3134,856,682,14.6615,731.6154,544.5158,20.6442,2861.1111,1881.9444,35.4744,25.5926,820,0.2584,1.6251,0.159,-14386.4837,2460,803.8646,392.6413,-5.935,1157,1303,11.2325,447.0793,356.7854,20.211,0.682,0.38,155.684,2.4377,1.025,282.669,4.426,2.258
yCuIMybfZ54YKDEQLueo,2/13/25,15:03:50,WLAX19,NA,Countermovement Jump,,,636.968,0.2601,146.6824,-0.2224,4357.1429,-6151.192,1368,214.7675,1019.3393,160.0299,1365,214.2965,1302.3348,204.4584,1558,244.5963,0.31,44.3491,0.168,24.0343,0.221,31.6166,0.456,0.699,63.8684,147.7141,459.363,211.5824,2.3128,-0.6538,-0.9902,1.3935,2.2591,2.3728,-605.8921,-9.3314,-785.876,-12.1033,1640.4617,25.2649,44.0023,2857.0906,21.6117,830,535,20.7049,615.1964,404.1429,11.2965,867,691,11.1898,724.0317,578.3032,38.2514,3011.9048,1345.2381,34.2558,20.1628,800,0.2467,1.3859,0.178,-10807.3973,2938,814.6838,461.2477,-2.7229,1429,1509,-5.42,385.2638,429.42,10.2731,0.6524,0.3721,170.879,2.6317,0.9836,288.484,4.443,2.275
lBzUFlMAsJ6U4Rw9xN8L,2/13/25,15:03:44,WLAX19,NA,Countermovement Jump,,,637.082,0.2547,145.1852,-0.2207,5298.6111,-6338.0906,1399,219.595,1115.2153,175.0505,1399,219.595,1282.7422,201.3465,1537,241.2562,0.327,46.9828,0.144,20.6897,0.225,32.3276,0.449,0.696,68.4657,145.9551,449.504,214.4207,2.1318,-0.6674,-1.0568,1.3922,2.2356,2.3647,-677.0512,-10.4255,-963.8532,-14.8417,1611.3039,24.8114,43.8545,2848.0056,15.5111,808,591,12.3176,626.2917,488.9236,11.7762,859,678,12.2145,719.7111,563.0311,17.4312,3111.1111,2187.5,21.9138,21.781,N/A,0.2366,1.7925,0.132,-25342.0786,3001,738.4104,471.054,7.6974,1616,1385,-2.9696,358.2412,380.1692,N/A,0.6451,0.366,160.2055,2.4669,1.0543,289.2985,4.4547,2.2475
eeZdjaQZjdo0tpj8iRbB,2/6/25,15:10:36,WLAX19,NA,Countermovement Jump,,,636.636,0.2508,143.9644,-0.231,3908.1081,-5878.7232,1358,213.3087,979.9459,153.9256,1358,213.3087,1221.935,191.9362,1433,225.0894,0.303,41.2807,0.185,25.2044,0.246,33.515,0.445,0.734,63.1468,144.648,482.185,207.7949,2.2907,-0.6566,-0.9742,1.3752,2.2184,2.3527,-584.5019,-9.0067,-730.1849,-11.2515,1527.43,23.5364,41.8878,2718.3744,20.1767,816,542,21.2665,594.173,385.773,11.7934,801,632,13.8325,695.4797,526.4553,49.6542,2924.3243,983.7838,34.9967,24.3261,670,0.2333,1.3256,0.176,-15748.4626,3051,848.0567,479.2377,-5.9325,1435,1616,-11.9824,373.2194,474.8373,21.4129,0.6063,0.3417,180.9245,2.7879,0.973,301.2605,4.6422,2.2289
oLW3hg1qE2TJe4pJR8tn,2/6/25,15:10:29,WLAX19,NA,Countermovement Jump,,,638.336,0.2576,146.2978,-0.2254,2922.6519,-5190.7979,1170,183.2891,975.8066,152.8672,1169,183.1324,1205.0232,188.7757,1442,225.8998,0.329,42.7828,0.181,23.5371,0.259,33.6801,0.449,0.769,60.8142,147.3385,489.0205,208.1527,2.4228,-0.591,-0.9412,1.3033,2.2483,2.3659,-536.5096,-8.2451,-740.4131,-11.3787,1469.5996,22.5849,42.5772,2770.4954,13.4303,663,506,13.5924,554.221,421.5856,8.0444,779,663,9.6677,660.7606,544.2625,18.3365,1729.2818,1193.3702,23.9217,17.6409,880,0.2346,1.6067,0.146,-35376.087,3127,800.2443,489.8674,-11.9284,1377,1750,-17.7146,329.242,471.0023,30.1056,0.5839,0.335,176.353,2.7102,0.9346,312.6675,4.8051,2.2643
Mds5EZiwStDdOIbIwmPD,2/25/25,15:58:44,WLAX44, ,Countermovement Jump,,,564.112,0.3731,155.5888,-0.202,11009.6154,-8456.3711,1708,302.7768,1238.3846,219.5281,1708,302.7768,1437.5674,254.8372,1720,304.904,0.229,44.8141,0.104,20.3523,0.178,34.8337,0.566,0.511,69.5489,156.3021,384.9305,225.8509,2.2474,-0.7894,-1.2128,1.6417,2.7057,2.767,-851.9269,-14.8151,-1159.543,-20.1646,2112.7214,36.7406,59.5989,3427.1602,-1.4052,842,866,-1.9007,607.4231,630.9615,-1.5116,847,873,-2.5289,700.6067,736.9607,-8.6463,5028.8462,5980.7692,-3.6726,-4.933,N/A,0.4095,2.2137,0.185,-7484.4669,3818,754.9152,676.816,-11.3672,1692,2126,-10.2365,338.819,416.0962,N/A,1.1076,0.7302,128.2165,2.2297,1.2095,256.714,4.4643,2.7181
grYt2pnVrtRW9a8G36ZJ,2/25/25,15:58:38,WLAX44, ,Countermovement Jump,,,565.021,0.3709,155.3708,-0.1995,11700,-8678.5928,1731,306.3603,1265.32,223.9421,1731,306.3603,1451.88,256.9604,1749,309.546,0.26,48.5981,0.1,18.6916,0.175,32.7103,0.576,0.535,69.4394,156.0438,380.864,225.4832,2.2472,-0.7903,-1.2082,1.6546,2.6976,2.7646,-866.8684,-15.0507,-1222.9817,-21.2336,2136.6161,37.0963,60.3779,3477.5511,2.4841,887,844,-1.9963,620.03,645.29,1.315,886,863,-0.5302,722.0914,729.7886,10.5983,6470,5230,-4.0263,-1.0377,N/A,0.4396,2.3508,0.187,-6645.5574,4107,743.6435,726.8756,6.3063,2183,1924,-3.5679,358.5554,385.0881,N/A,1.0766,0.6933,125.9415,2.1866,1.2056,254.9225,4.426,2.7093
jtHoHwPYnG07OHBZkE8O,2/20/25,16:00:47,WLAX44, ,Countermovement Jump,,,558.532,0.3319,145.278,-0.186,13130.4348,-9522.2998,1771,317.0812,1339.7174,239.864,1771,317.0812,1443.1707,258.3864,1790,320.483,0.215,45.6476,0.092,19.5329,0.164,34.8195,0.553,0.471,71.2516,145.9518,360.1875,217.2033,2.0484,-0.7788,-1.2539,1.5956,2.5516,2.6268,-921.5181,-16.1855,-1319.9413,-23.1833,2025.6568,35.5784,57.6946,3284.8427,1.7504,901,870,6.8752,715.913,623.8043,1.1173,905,885,-0.4732,718.1707,725,-11.755,5793.4783,7336.9565,13.0199,-0.9269,840,0.417,2.3299,0.179,-5978.2178,3946,750.906,706.4949,3.4972,2042,1904,5.7485,397.0357,353.8702,10.88,1.1741,0.7046,122.6365,2.154,1.2515,237.551,4.1723,2.5635
